timestamps,TP9,Fp1,Fp2,TP10,stim
1676925205.301077,145.01953125,103.515625,-8.7890625,13.18359375,0.0
1676925205.304818,166.50390625,82.03125,-8.7890625,30.76171875,0.0
1676925205.308559,173.828125,36.1328125,-14.6484375,47.36328125,0.0
1676925205.3123,141.11328125,51.26953125,-17.578125,43.9453125,0.0
1676925205.3161645,99.12109375,43.9453125,-13.671875,46.875,0.0
1676925205.320029,125.48828125,14.16015625,-19.04296875,55.17578125,0.0
1676925205.3238935,179.19921875,5.37109375,-18.06640625,53.7109375,0.0
1676925205.327758,191.89453125,45.41015625,-18.5546875,42.48046875,0.0
1676925205.3316226,156.25,55.6640625,-21.484375,25.87890625,0.0
1676925205.3354871,131.8359375,-13.671875,-17.08984375,28.3203125,0.0
1676925205.3393517,138.671875,-68.359375,-15.13671875,49.8046875,0.0
1676925205.3432162,156.73828125,16.6015625,-14.16015625,34.66796875,0.0
1676925205.3470807,127.44140625,72.265625,-15.625,2.9296875,0.0
1676925205.3509452,77.63671875,-4.8828125,-18.5546875,5.859375,0.0
1676925205.3548098,115.234375,-6.8359375,-15.625,22.94921875,0.0
1676925205.3586743,162.109375,42.96875,-14.6484375,28.80859375,0.0
1676925205.3623273,127.9296875,26.85546875,-21.484375,16.11328125,0.0
1676925205.3659801,93.26171875,-20.99609375,-23.92578125,20.99609375,0.0
1676925205.3696332,128.90625,-14.16015625,-24.4140625,34.66796875,0.0
1676925205.373286,171.875,17.578125,-33.203125,22.94921875,0.0
1676925205.376939,150.87890625,0.0,-38.57421875,17.578125,0.0
1676925205.3805919,94.23828125,-86.42578125,-36.62109375,28.3203125,0.0
1676925205.384245,92.28515625,-106.4453125,-36.1328125,48.33984375,0.0
1676925205.387898,178.7109375,47.36328125,-31.25,41.015625,0.0
1676925205.3915508,199.70703125,57.12890625,-31.25,19.53125,0.0
1676925205.3952038,143.06640625,2.44140625,-33.69140625,12.20703125,0.0
1676925205.3988566,148.92578125,28.80859375,-36.1328125,7.8125,0.0
1676925205.4025097,195.3125,46.38671875,-40.52734375,15.625,0.0
1676925205.4075017,196.77734375,12.20703125,-38.57421875,20.5078125,0.0
1676925205.4124937,138.671875,-16.6015625,-41.9921875,1.953125,0.0
1676925205.4174857,117.1875,5.37109375,-46.875,3.90625,0.0
1676925205.4224777,164.0625,23.4375,-37.109375,28.80859375,0.0
1676925205.4274697,190.91796875,-8.7890625,-41.015625,33.69140625,0.0
1676925205.4324617,138.18359375,-62.01171875,-47.8515625,19.04296875,0.0
1676925205.4374537,102.5390625,-24.90234375,-37.59765625,15.13671875,0.0
1676925205.4424458,137.20703125,13.671875,-30.76171875,26.3671875,0.0
1676925205.4474378,171.38671875,-24.90234375,-32.2265625,31.73828125,0.0
1676925205.4524298,120.1171875,-101.07421875,-39.0625,37.109375,0.0
1676925205.4574218,84.47265625,-15.625,-38.57421875,30.76171875,0.0
1676925205.4624138,125.0,69.82421875,-33.203125,21.484375,0.0
1676925205.4661639,148.4375,-6.8359375,-36.62109375,23.92578125,0.0
1676925205.469914,148.92578125,-15.625,-41.9921875,11.71875,0.0
1676925205.4736643,116.69921875,24.4140625,-40.52734375,-1.953125,0.0
1676925205.4774144,107.421875,11.23046875,-37.109375,10.7421875,0.0
