timestamps,TP9,Fp1,Fp2,TP10,stim
1676922068.2415981,68.84765625,-548.828125,-21.484375,85.9375,0.0
1676922068.246591,105.46875,-697.75390625,-30.76171875,81.54296875,0.0
1676922068.2515843,162.109375,-971.6796875,-22.4609375,122.55859375,0.0
1676922068.2565775,118.1640625,-834.9609375,-17.578125,111.328125,0.0
1676922068.2591841,110.3515625,-561.03515625,-22.94921875,98.6328125,0.0
1676922068.2617908,138.671875,-684.5703125,-17.08984375,117.1875,0.0
1676922068.2643974,102.05078125,-784.1796875,-13.671875,103.515625,0.0
1676922068.267004,103.02734375,-608.3984375,-16.11328125,101.07421875,0.0
1676922068.2696106,122.55859375,-577.63671875,-11.71875,111.81640625,0.0
1676922068.2722173,105.95703125,-859.375,-10.25390625,106.4453125,0.0
1676922068.2748241,104.4921875,-1000.0,-9.765625,96.6796875,0.0
1676922068.2774308,99.12109375,-748.53515625,-12.20703125,93.26171875,0.0
1676922068.2800374,80.56640625,-568.84765625,-16.6015625,81.0546875,0.0
1676922068.282644,114.2578125,-840.8203125,-15.13671875,95.703125,0.0
1676922068.2852507,109.86328125,-949.21875,-13.671875,97.16796875,0.0
1676922068.2878573,95.21484375,-604.4921875,-14.16015625,84.9609375,0.0
1676922068.2928026,100.5859375,-588.37890625,-11.71875,101.5625,0.0
1676922068.297748,111.81640625,-903.80859375,-10.25390625,119.140625,0.0
1676922068.3026934,123.53515625,-765.625,-9.27734375,118.1640625,0.0
1676922068.3076386,100.09765625,-531.73828125,-6.8359375,102.5390625,0.0
1676922068.3125842,87.890625,-604.00390625,-12.20703125,97.65625,0.0
1676922068.3175294,92.28515625,-936.03515625,-9.765625,113.76953125,0.0
1676922068.3224747,109.86328125,-921.38671875,-9.27734375,88.8671875,0.0
1676922068.3274202,129.39453125,-545.8984375,-11.71875,80.56640625,0.0
1676922068.3323655,120.60546875,-570.80078125,-12.20703125,108.88671875,0.0
1676922068.3373108,102.05078125,-823.73046875,-11.71875,100.5859375,0.0
1676922068.3422563,103.515625,-659.1796875,-10.25390625,75.1953125,0.0
1676922068.3472016,94.7265625,-510.7421875,-9.765625,72.265625,0.0
1676922068.3509016,78.125,-673.828125,-9.765625,80.078125,0.0
1676922068.3546014,92.7734375,-759.765625,-12.6953125,85.44921875,0.0
1676922068.3583012,104.98046875,-583.984375,-15.625,83.49609375,0.0
1676922068.3620012,91.796875,-520.5078125,-19.53125,79.58984375,0.0
1676922068.3657012,97.16796875,-772.4609375,-15.625,96.6796875,0.0
1676922068.369401,105.46875,-998.046875,-8.7890625,113.28125,0.0
1676922068.3731008,85.44921875,-876.46484375,-12.6953125,90.33203125,0.0
1676922068.3768008,99.609375,-610.83984375,-20.5078125,74.21875,0.0
1676922068.3805008,100.5859375,-810.546875,-21.484375,87.890625,0.0
1676922068.3842006,61.5234375,-989.74609375,-13.18359375,98.6328125,0.0
1676922068.3879004,64.453125,-611.81640625,-8.7890625,62.98828125,0.0
1676922068.3916004,79.1015625,-522.94921875,-11.71875,52.24609375,0.0
1676922068.3953488,66.40625,-774.4140625,-12.6953125,83.0078125,0.0
1676922068.3990974,63.96484375,-701.66015625,-14.16015625,80.078125,0.0
1676922068.4028459,57.6171875,-555.6640625,-17.08984375,62.98828125,0.0
1676922068.4065943,50.29296875,-647.94921875,-22.94921875,76.66015625,0.0
1676922068.4103427,65.4296875,-869.62890625,-23.92578125,61.03515625,0.0
