timestamps,TP9,Fp1,Fp2,TP10,stim
1676924406.7121527,3.90625,-62.01171875,-90.8203125,-22.94921875,0.0
1676924406.7158473,-19.04296875,-79.1015625,-87.40234375,-2.9296875,0.0
1676924406.7195418,-24.90234375,-81.54296875,-85.9375,7.32421875,0.0
1676924406.7232363,-20.5078125,-69.3359375,-93.26171875,10.25390625,0.0
1676924406.727007,-7.8125,-65.91796875,-89.35546875,-4.39453125,0.0
1676924406.7307775,9.765625,-63.96484375,-90.33203125,-12.20703125,0.0
1676924406.734548,7.8125,-70.3125,-98.14453125,8.7890625,0.0
1676924406.7383187,0.0,-74.21875,-94.7265625,23.92578125,0.0
1676924406.7420893,-1.953125,-79.1015625,-93.26171875,16.11328125,0.0
1676924406.74586,-3.41796875,-84.9609375,-89.35546875,14.16015625,0.0
1676924406.7496307,6.34765625,-82.51953125,-82.51953125,17.08984375,0.0
1676924406.7534013,0.0,-80.078125,-78.61328125,12.6953125,0.0
1676924406.7571719,-9.765625,-83.0078125,-80.078125,-12.20703125,0.0
1676924406.7609425,5.37109375,-83.49609375,-77.1484375,-4.8828125,0.0
1676924406.764713,2.9296875,-83.984375,-79.58984375,15.625,0.0
1676924406.7684836,1.953125,-80.56640625,-88.37890625,-0.9765625,0.0
1676924406.7723968,4.39453125,-79.58984375,-91.30859375,-8.30078125,0.0
1676924406.77631,-5.37109375,-83.0078125,-92.28515625,6.8359375,0.0
1676924406.780223,-8.7890625,-78.125,-85.44921875,15.625,0.0
1676924406.784136,-2.9296875,-72.75390625,-77.1484375,20.01953125,0.0
1676924406.7880492,16.11328125,-68.84765625,-68.84765625,23.4375,0.0
1676924406.7919621,25.87890625,-73.73046875,-75.68359375,21.97265625,0.0
1676924406.7958753,19.53125,-71.2890625,-84.9609375,0.0,0.0
1676924406.7997885,8.30078125,-69.82421875,-83.0078125,-14.6484375,0.0
1676924406.8037016,11.23046875,-84.9609375,-84.47265625,12.6953125,0.0
1676924406.8076148,12.6953125,-81.0546875,-89.35546875,16.6015625,0.0
1676924406.8115277,12.6953125,-62.01171875,-98.6328125,-16.6015625,0.0
1676924406.815441,20.01953125,-57.12890625,-101.07421875,-5.37109375,0.0
1676924406.8202567,2.9296875,-57.12890625,-93.75,13.671875,0.0
1676924406.8250723,1.46484375,-55.17578125,-90.33203125,13.18359375,0.0
1676924406.829888,6.8359375,-56.15234375,-97.65625,15.625,0.0
1676924406.8347037,-13.18359375,-67.87109375,-105.46875,-5.37109375,0.0
1676924406.8395195,-19.53125,-74.70703125,-105.46875,-11.71875,0.0
1676924406.844335,-8.7890625,-79.58984375,-103.02734375,7.8125,0.0
1676924406.849151,-10.7421875,-80.56640625,-104.4921875,5.37109375,0.0
1676924406.8539667,-4.8828125,-82.51953125,-112.79296875,-0.9765625,0.0
1676924406.8587823,12.20703125,-84.47265625,-113.28125,-2.9296875,0.0
1676924406.863598,5.859375,-80.078125,-110.3515625,-6.34765625,0.0
1676924406.8684137,1.46484375,-75.68359375,-108.3984375,-1.46484375,0.0
1676924406.8732295,22.4609375,-68.84765625,-109.86328125,4.39453125,0.0
1676924406.8769627,13.671875,-72.75390625,-104.4921875,25.390625,0.0
1676924406.8806956,7.8125,-70.3125,-101.5625,15.625,0.0
1676924406.8844285,14.16015625,-72.75390625,-107.421875,4.8828125,0.0
1676924406.8881617,9.765625,-75.68359375,-109.86328125,17.578125,0.0
1676924406.8918948,21.97265625,-65.91796875,-109.86328125,17.578125,0.0
1676924406.8956277,14.6484375,-71.2890625,-110.3515625,18.06640625,0.0
1676924406.8993607,5.859375,-75.1953125,-114.2578125,0.48828125,0.0
1676924406.9030938,7.32421875,-73.2421875,-117.1875,-12.6953125,0.0
1676924406.906827,6.34765625,-77.1484375,-120.1171875,2.9296875,0.0
1676924406.91056,-3.41796875,-77.63671875,-124.51171875,9.765625,0.0
1676924406.9142928,-14.6484375,-83.49609375,-120.1171875,-2.44140625,0.0
1676924406.918026,-2.9296875,-88.8671875,-114.2578125,-14.6484375,0.0
1676924406.9217796,10.25390625,-84.47265625,-121.58203125,-14.16015625,0.0
1676924406.925533,11.23046875,-81.54296875,-127.9296875,-13.671875,0.0
1676924406.9292865,2.44140625,-81.0546875,-128.90625,-17.578125,0.0
1676924406.9330401,-13.18359375,-88.8671875,-128.90625,-7.8125,0.0
1676924406.9367938,-14.6484375,-92.7734375,-126.953125,-11.23046875,0.0
1676924406.9405472,-0.9765625,-83.0078125,-128.41796875,-19.04296875,0.0
1676924406.9443007,-6.34765625,-84.9609375,-127.9296875,-0.9765625,0.0
1676924406.9480543,-1.953125,-83.984375,-123.046875,8.30078125,0.0
1676924406.951808,11.71875,-81.54296875,-118.1640625,0.9765625,0.0
1676924406.9555614,-1.953125,-75.68359375,-107.421875,-11.23046875,0.0
1676924406.9593148,-16.11328125,-73.73046875,-107.421875,-13.671875,0.0
1676924406.9630685,-14.16015625,-78.125,-113.76953125,-10.7421875,0.0
1676924406.9668198,-14.16015625,-75.1953125,-108.88671875,-7.8125,0.0
1676924406.970571,-23.4375,-66.89453125,-105.95703125,-3.41796875,0.0
1676924406.974322,-11.71875,-66.89453125,-111.81640625,-0.9765625,0.0
1676924406.9780734,6.8359375,-63.4765625,-108.3984375,3.41796875,0.0
1676924406.9818246,14.6484375,-60.05859375,-92.28515625,9.27734375,0.0
1676924406.9855757,22.4609375,-56.640625,-79.1015625,12.20703125,0.0
1676924406.989327,19.04296875,-54.6875,-75.1953125,14.16015625,0.0
1676924406.9930782,16.6015625,-60.05859375,-75.68359375,26.3671875,0.0
1676924406.9968295,17.578125,-52.734375,-80.56640625,30.2734375,0.0
1676924407.0005808,13.671875,-48.828125,-90.8203125,18.06640625,0.0
1676924407.0043318,20.5078125,-56.640625,-104.4921875,9.27734375,0.0
1676924407.008083,11.71875,-59.5703125,-108.88671875,12.6953125,1.0
1676924407.0118568,7.32421875,-60.05859375,-104.98046875,10.7421875,0.0
1676924407.0156305,9.27734375,-58.10546875,-101.5625,7.8125,0.0
1676924407.019404,9.765625,-61.03515625,-104.4921875,6.8359375,0.0
1676924407.0231776,11.23046875,-62.5,-122.0703125,2.9296875,0.0
1676924407.0269513,12.20703125,-56.15234375,-132.32421875,2.44140625,0.0
1676924407.030725,17.08984375,-53.22265625,-130.37109375,5.859375,0.0
1676924407.0344987,15.625,-49.8046875,-116.69921875,17.578125,0.0
1676924407.0382724,5.37109375,-53.7109375,-107.91015625,17.578125,0.0
1676924407.042046,-5.37109375,-59.08203125,-103.515625,5.37109375,0.0
1676924407.0458195,-7.32421875,-62.98828125,-104.00390625,-5.37109375,0.0
1676924407.0495932,-5.37109375,-68.359375,-108.88671875,-17.578125,0.0
1676924407.053367,10.25390625,-62.5,-97.65625,1.46484375,0.0
1676924407.0572517,20.01953125,-50.78125,-83.49609375,18.5546875,0.0
1676924407.0611362,8.7890625,-50.29296875,-68.84765625,12.20703125,0.0
1676924407.065021,1.953125,-56.640625,-59.5703125,6.34765625,0.0
1676924407.0689058,-0.48828125,-62.98828125,-67.87109375,-6.8359375,0.0
1676924407.0727906,3.41796875,-68.359375,-70.80078125,-22.4609375,0.0
1676924407.0766754,11.71875,-55.17578125,-65.4296875,-12.20703125,0.0
1676924407.08056,3.90625,-38.57421875,-56.15234375,10.25390625,0.0
1676924407.0844448,-13.18359375,-44.921875,-45.8984375,15.625,0.0
1676924407.0883296,-34.66796875,-48.33984375,-55.17578125,-6.34765625,0.0
1676924407.092214,-39.0625,-51.26953125,-71.77734375,-31.25,0.0
1676924407.096099,-39.55078125,-47.36328125,-72.75390625,-41.50390625,0.0
1676924407.0999837,-51.26953125,-43.45703125,-64.453125,-48.33984375,0.0
1676924407.1037145,-65.4296875,-43.45703125,-66.40625,-67.87109375,0.0
1676924407.1074452,-97.16796875,-52.24609375,-82.51953125,-87.40234375,0.0
1676924407.111176,-116.2109375,-54.19921875,-71.77734375,-86.42578125,0.0
1676924407.1149065,-115.72265625,-42.48046875,-68.359375,-97.16796875,0.0
1676924407.1186373,-141.11328125,-52.734375,-83.0078125,-115.234375,0.0
1676924407.122368,-166.50390625,-56.640625,-83.0078125,-133.30078125,0.0
1676924407.1260989,-170.41015625,-42.96875,-85.9375,-140.625,0.0
1676924407.1298296,-183.59375,-32.71484375,-90.8203125,-147.4609375,0.0
1676924407.1335602,-189.94140625,-41.015625,-82.03125,-170.41015625,0.0
1676924407.137291,-195.80078125,-57.6171875,-77.63671875,-178.22265625,0.0
1676924407.1410217,-203.125,-60.05859375,-81.0546875,-181.640625,0.0
1676924407.1447525,-204.58984375,-64.94140625,-83.0078125,-182.6171875,0.0
1676924407.1509125,-191.89453125,-62.98828125,-78.125,-183.10546875,0.0
1676924407.1570725,-180.6640625,-64.94140625,-82.03125,-188.96484375,0.0
1676924407.1632328,-184.08203125,-65.91796875,-83.984375,-187.5,0.0
1676924407.1693928,-184.08203125,-57.12890625,-69.82421875,-181.15234375,0.0
1676924407.1755528,-179.19921875,-56.640625,-64.94140625,-186.03515625,0.0
1676924407.1817129,-181.15234375,-64.453125,-68.359375,-183.10546875,0.0
1676924407.187873,-186.03515625,-56.640625,-73.2421875,-162.59765625,0.0
1676924407.194033,-188.4765625,-45.8984375,-65.91796875,-145.5078125,0.0
1676924407.200193,-197.265625,-51.26953125,-64.453125,-132.32421875,0.0
1676924407.2063532,-175.78125,-54.19921875,-75.68359375,-129.39453125,0.0
1676924407.2125132,-140.13671875,-51.26953125,-81.0546875,-129.39453125,0.0
1676924407.2186732,-114.2578125,-51.7578125,-84.9609375,-100.5859375,0.0
1676924407.2211192,-95.21484375,-55.6640625,-91.796875,-85.9375,0.0
1676924407.2235649,-67.3828125,-51.26953125,-86.9140625,-72.75390625,0.0
1676924407.2260108,-49.31640625,-41.015625,-78.125,-56.15234375,0.0
1676924407.2284565,-55.17578125,-44.43359375,-81.0546875,-62.5,0.0
1676924407.2309024,-49.8046875,-55.6640625,-96.6796875,-58.10546875,0.0
1676924407.2333484,-29.296875,-52.734375,-99.609375,-41.015625,0.0
1676924407.235794,-9.27734375,-42.96875,-82.03125,-22.94921875,0.0
1676924407.23824,0.48828125,-44.43359375,-73.73046875,-13.18359375,0.0
1676924407.2406857,9.765625,-48.33984375,-78.61328125,-6.8359375,0.0
1676924407.2431316,27.83203125,-49.8046875,-86.9140625,3.90625,0.0
1676924407.2455773,30.2734375,-46.38671875,-84.47265625,16.6015625,0.0
1676924407.2480233,15.13671875,-48.828125,-82.51953125,21.97265625,0.0
1676924407.2542913,17.08984375,-57.12890625,-77.1484375,33.69140625,0.0
1676924407.260559,21.484375,-54.6875,-62.98828125,43.9453125,0.0
1676924407.266827,31.73828125,-42.96875,-62.5,47.8515625,0.0
1676924407.2730951,47.8515625,-38.57421875,-60.546875,53.22265625,0.0
1676924407.2793632,61.03515625,-36.1328125,-46.38671875,62.01171875,0.0
1676924407.2856312,83.49609375,-34.1796875,-41.50390625,65.4296875,0.0
1676924407.291899,77.63671875,-37.59765625,-46.38671875,64.94140625,0.0
1676924407.298167,60.05859375,-45.8984375,-53.7109375,64.453125,0.0
1676924407.304435,68.359375,-48.828125,-58.59375,70.3125,0.0
1676924407.3107028,61.5234375,-40.0390625,-53.7109375,77.63671875,0.0
1676924407.3169708,43.45703125,-38.0859375,-54.6875,73.2421875,0.0
1676924407.3232388,42.96875,-46.38671875,-65.91796875,69.82421875,0.0
1676924407.3244874,62.5,-41.50390625,-61.03515625,80.56640625,0.0
1676924407.325736,65.91796875,-32.2265625,-66.40625,83.0078125,0.0
1676924407.326985,60.546875,-38.0859375,-81.0546875,82.03125,0.0
1676924407.3282335,75.68359375,-45.41015625,-79.58984375,75.68359375,0.0
1676924407.329482,77.1484375,-44.921875,-73.73046875,68.359375,0.0
1676924407.3307307,59.5703125,-42.48046875,-76.171875,70.3125,0.0
1676924407.3319793,65.4296875,-41.015625,-74.70703125,70.80078125,0.0
1676924407.3332279,74.70703125,-50.29296875,-76.66015625,71.77734375,0.0
1676924407.3344765,78.61328125,-50.78125,-81.54296875,75.68359375,0.0
1676924407.3357253,86.42578125,-45.41015625,-76.171875,75.1953125,0.0
1676924407.336974,76.66015625,-58.10546875,-65.4296875,80.56640625,0.0
1676924407.3382225,69.3359375,-60.05859375,-62.5,88.8671875,0.0
1676924407.3419678,62.98828125,-60.546875,-62.5,73.73046875,0.0
1676924407.3457131,63.96484375,-61.5234375,-63.4765625,64.453125,0.0
1676924407.3494585,63.4765625,-58.10546875,-68.359375,66.40625,0.0
1676924407.3532038,62.98828125,-65.91796875,-71.77734375,69.82421875,0.0
1676924407.356949,74.21875,-70.3125,-73.2421875,69.3359375,0.0
1676924407.3606944,69.3359375,-63.96484375,-69.82421875,58.10546875,0.0
1676924407.3644395,56.640625,-57.6171875,-63.4765625,55.17578125,0.0
1676924407.3681848,60.05859375,-58.10546875,-80.078125,61.03515625,0.0
1676924407.3719301,59.08203125,-58.10546875,-106.4453125,54.19921875,0.0
1676924407.3756754,51.26953125,-51.26953125,-109.375,43.45703125,0.0
1676924407.3794208,37.109375,-59.5703125,-110.3515625,50.78125,0.0
1676924407.383166,31.25,-61.03515625,-100.5859375,44.921875,0.0
1676924407.387017,40.52734375,-49.8046875,-94.7265625,38.0859375,0.0
1676924407.3908682,39.55078125,-55.17578125,-98.14453125,48.828125,0.0
1676924407.3947191,46.875,-58.10546875,-99.609375,43.45703125,0.0
1676924407.39857,33.69140625,-60.546875,-97.65625,32.2265625,0.0
1676924407.402421,11.71875,-59.5703125,-97.65625,35.15625,0.0
1676924407.406272,22.4609375,-55.17578125,-98.6328125,37.109375,0.0
1676924407.410123,28.80859375,-62.98828125,-91.30859375,43.45703125,0.0
1676924407.413974,29.296875,-59.5703125,-83.0078125,55.6640625,0.0
1676924407.417825,33.69140625,-44.43359375,-68.359375,52.734375,0.0
