timestamps,TP9,Fp1,Fp2,TP10,stim
1676924166.5656862,0.9765625,-569.3359375,-570.3125,68.359375,0.0
1676924166.5694387,15.625,-461.42578125,-451.66015625,94.23828125,0.0
1676924166.5731912,12.6953125,-752.44140625,-719.7265625,38.57421875,0.0
1676924166.5769436,6.34765625,-744.140625,-712.890625,6.34765625,0.0
1676924166.5807834,7.32421875,-617.1875,-583.0078125,78.125,0.0
1676924166.5846233,5.37109375,-791.015625,-685.05859375,118.65234375,0.0
1676924166.588463,4.8828125,-887.20703125,-824.70703125,58.59375,0.0
1676924166.592303,1.953125,-696.77734375,-712.40234375,2.44140625,0.0
1676924166.5961428,-5.859375,-535.15625,-534.66796875,36.62109375,0.0
1676924166.5999827,-3.41796875,-810.05859375,-730.95703125,108.3984375,0.0
1676924166.6038225,1.46484375,-989.2578125,-950.1953125,90.8203125,0.0
1676924166.6076622,-6.34765625,-753.90625,-766.6015625,12.20703125,0.0
1676924166.6115022,-14.6484375,-476.5625,-470.21484375,5.37109375,0.0
1676924166.615342,-9.27734375,-642.08984375,-582.51953125,73.2421875,0.0
1676924166.6191819,-3.41796875,-811.5234375,-707.51953125,58.10546875,0.0
1676924166.6230216,-15.13671875,-589.84375,-540.52734375,-20.5078125,0.0
1676924166.6266837,-29.78515625,-454.1015625,-447.265625,-36.1328125,0.0
1676924166.6303456,-34.1796875,-697.265625,-635.25390625,35.64453125,0.0
1676924166.6340077,-23.92578125,-773.4375,-691.89453125,55.17578125,0.0
1676924166.6376696,-21.97265625,-584.9609375,-569.82421875,-8.30078125,0.0
1676924166.6413317,-29.296875,-782.2265625,-712.890625,-37.59765625,0.0
1676924166.6449938,-25.390625,-976.07421875,-909.66796875,44.921875,0.0
1676924166.6486557,-19.53125,-985.3515625,-984.86328125,95.703125,0.0
1676924166.6523178,-14.16015625,-662.109375,-666.50390625,13.671875,0.0
1676924166.6559796,-21.97265625,-466.796875,-467.7734375,-37.59765625,0.0
1676924166.6596417,-36.62109375,-686.5234375,-630.859375,0.48828125,0.0
1676924166.6633036,-31.25,-623.53515625,-578.61328125,52.24609375,0.0
1676924166.6669657,-21.484375,-448.2421875,-441.89453125,39.0625,0.0
1676924166.6719615,-29.78515625,-537.59765625,-510.7421875,-22.94921875,0.0
1676924166.6769576,-42.96875,-751.953125,-680.17578125,-36.62109375,0.0
1676924166.6819534,-41.9921875,-683.59375,-629.39453125,33.203125,0.0
1676924166.6869493,-34.1796875,-486.328125,-466.796875,44.921875,0.0
1676924166.691945,-26.3671875,-583.49609375,-506.34765625,-14.16015625,0.0
1676924166.696941,-35.15625,-946.77734375,-859.375,-30.2734375,0.0
1676924166.701937,-34.1796875,-886.23046875,-831.54296875,27.34375,0.0
1676924166.7069328,-28.80859375,-621.58203125,-571.77734375,54.6875,0.0
1676924166.7119286,-35.15625,-858.88671875,-797.36328125,-0.9765625,0.0
1676924166.7169247,-39.55078125,-912.59765625,-884.27734375,-37.109375,0.0
1676924166.7219205,-38.0859375,-631.8359375,-634.765625,7.32421875,0.0
1676924166.7269163,-27.83203125,-458.49609375,-460.44921875,62.5,0.0
1676924166.7306654,-29.78515625,-704.1015625,-677.24609375,42.96875,0.0
1676924166.7344148,-32.71484375,-958.49609375,-945.80078125,-5.859375,0.0
1676924166.738164,-33.203125,-647.4609375,-641.6015625,-5.859375,0.0
1676924166.7419133,-30.2734375,-405.2734375,-400.87890625,49.31640625,0.0
1676924166.7456625,-29.296875,-624.51171875,-570.80078125,32.71484375,0.0
1676924166.7494116,-21.97265625,-978.02734375,-855.46875,-16.6015625,0.0
1676924166.753161,-11.23046875,-904.78515625,-820.80078125,-16.11328125,0.0
1676924166.75691,-18.06640625,-532.2265625,-478.515625,20.01953125,0.0
1676924166.7606595,-31.25,-737.79296875,-693.84765625,47.36328125,0.0
1676924166.7644086,-37.109375,-877.9296875,-871.09375,-4.39453125,0.0
1676924166.768158,-35.64453125,-533.203125,-538.0859375,-57.12890625,0.0
1676924166.771907,-27.83203125,-678.22265625,-633.7890625,-7.8125,0.0
1676924166.775658,-34.1796875,-899.90234375,-844.7265625,33.69140625,0.0
1676924166.7794085,-36.1328125,-676.7578125,-680.6640625,-29.78515625,0.0
1676924166.7831593,-38.57421875,-425.29296875,-444.82421875,-78.61328125,0.0
1676924166.7869098,-39.0625,-559.5703125,-540.52734375,-31.25,0.0
1676924166.7906606,-38.57421875,-865.234375,-756.8359375,28.80859375,0.0
1676924166.7944112,-39.55078125,-1000.0,-881.8359375,8.30078125,0.0
1676924166.798162,-38.0859375,-803.7109375,-741.2109375,-45.8984375,0.0
1676924166.8019128,-46.38671875,-679.19921875,-621.58203125,-36.1328125,0.0
1676924166.8056633,-46.38671875,-950.68359375,-898.4375,34.66796875,0.0
1676924166.8094141,-36.62109375,-813.96484375,-783.69140625,23.4375,0.0
1676924166.8131647,-34.66796875,-522.94921875,-485.83984375,-51.7578125,0.0
1676924166.8169155,-48.828125,-746.09375,-657.2265625,-48.33984375,0.0
1676924166.8206542,-40.0390625,-808.10546875,-704.58984375,27.34375,0.0
1676924166.8243928,-21.484375,-534.66796875,-476.07421875,58.10546875,0.0
1676924166.8281312,-25.87890625,-546.38671875,-462.40234375,21.484375,0.0
1676924166.8318698,-37.59765625,-848.6328125,-775.87890625,13.671875,0.0
1676924166.8356085,-36.1328125,-864.74609375,-825.68359375,61.5234375,0.0
1676924166.8393471,-39.55078125,-789.0625,-671.38671875,93.26171875,0.0
1676924166.8430858,-35.15625,-768.06640625,-624.0234375,21.97265625,0.0
1676924166.8468244,-50.78125,-828.61328125,-774.90234375,48.828125,0.0
1676924166.850563,-57.6171875,-894.53125,-864.74609375,97.16796875,0.0
1676924166.8543015,-44.43359375,-509.27734375,-438.96484375,80.078125,0.0
1676924166.85804,-45.41015625,-453.61328125,-381.34765625,70.3125,0.0
1676924166.8617787,-50.29296875,-681.15234375,-563.4765625,-13.671875,0.0
1676924166.8655393,-45.8984375,-691.40625,-590.8203125,-10.25390625,0.0
1676924166.8693,-45.41015625,-530.2734375,-484.375,41.50390625,0.0
1676924166.8730602,-41.50390625,-544.921875,-477.5390625,55.17578125,0.0
1676924166.8768208,-40.52734375,-724.609375,-607.91015625,-24.90234375,0.0
1676924166.8805814,-41.9921875,-662.59765625,-562.5,-53.7109375,0.0
1676924166.884342,-35.64453125,-812.98828125,-666.015625,12.20703125,0.0
