timestamps,TP9,Fp1,Fp2,TP10,stim
1676924546.2761426,-9.765625,-17.578125,127.9296875,-3.90625,0.0
1676924546.279891,-34.66796875,-6.8359375,102.05078125,-8.30078125,0.0
1676924546.2836397,-58.59375,-17.578125,93.75,-30.76171875,0.0
1676924546.2873883,-38.0859375,-29.78515625,103.515625,-33.69140625,0.0
1676924546.2912223,-11.23046875,-32.71484375,79.58984375,-31.25,0.0
1676924546.2950563,-32.2265625,-18.06640625,53.7109375,-24.90234375,0.0
1676924546.2988906,-54.6875,-28.3203125,26.85546875,-19.53125,0.0
1676924546.3027246,-33.69140625,-58.10546875,46.875,-19.53125,0.0
1676924546.3065586,-24.4140625,-52.734375,58.59375,-20.01953125,0.0
1676924546.3103926,-36.1328125,-34.1796875,34.66796875,-21.97265625,0.0
1676924546.3142266,-51.7578125,-47.8515625,16.6015625,-24.4140625,0.0
1676924546.3180606,-65.91796875,-62.5,65.91796875,-42.96875,0.0
1676924546.3218946,-39.55078125,-39.0625,83.984375,-49.31640625,0.0
1676924546.325729,-13.18359375,-27.83203125,38.0859375,-23.4375,0.0
1676924546.329563,-31.73828125,-41.9921875,19.53125,-32.2265625,0.0
1676924546.333397,-47.8515625,-46.38671875,8.7890625,-54.6875,0.0
1676924546.3370733,-18.5546875,-39.55078125,-7.8125,-43.45703125,0.0
1676924546.3407497,-20.99609375,-31.73828125,-5.37109375,-43.45703125,0.0
1676924546.344426,-24.4140625,-24.4140625,22.94921875,-33.69140625,0.0
1676924546.3481023,-9.765625,-26.85546875,35.64453125,-13.18359375,0.0
1676924546.3517787,-17.08984375,-40.0390625,39.55078125,-16.11328125,0.0
1676924546.355455,-12.6953125,-41.50390625,3.41796875,-12.20703125,0.0
1676924546.3591313,-7.8125,-53.7109375,-8.30078125,-15.13671875,0.0
1676924546.3628078,-35.64453125,-67.87109375,50.78125,-33.69140625,0.0
1676924546.3664842,-34.66796875,-53.22265625,39.0625,-30.76171875,0.0
1676924546.3701606,-23.4375,-27.83203125,20.5078125,-25.390625,0.0
1676924546.3738368,-29.78515625,-23.92578125,46.38671875,-27.34375,0.0
