timestamps,TP9,Fp1,Fp2,TP10,stim
1676921971.6951535,-43.45703125,-35.64453125,-14.16015625,-34.1796875,0.0
1676921971.698898,-40.0390625,-35.15625,-28.3203125,41.015625,0.0
1676921971.702643,-34.1796875,-30.2734375,-23.92578125,80.078125,0.0
1676921971.7063875,-30.2734375,-36.1328125,-22.94921875,24.90234375,0.0
1676921971.7102368,-24.90234375,-24.4140625,-16.6015625,-24.90234375,0.0
1676921971.7140863,-22.94921875,-12.6953125,-20.99609375,7.32421875,0.0
1676921971.7179356,-35.64453125,-26.3671875,-25.390625,83.0078125,0.0
1676921971.721785,-23.92578125,-18.5546875,-22.94921875,60.05859375,0.0
1676921971.7256343,-21.97265625,-17.578125,-18.5546875,-20.99609375,0.0
1676921971.7294836,-45.41015625,-45.8984375,-28.3203125,-11.23046875,0.0
1676921971.733333,-67.87109375,-62.98828125,-42.48046875,61.5234375,0.0
1676921971.7371824,-53.7109375,-47.36328125,-19.53125,58.59375,0.0
1676921971.741032,-32.2265625,-23.92578125,-12.20703125,-10.7421875,0.0
1676921971.7448812,-27.83203125,-25.390625,-14.6484375,-13.18359375,0.0
1676921971.7487307,-29.296875,-24.4140625,-10.7421875,61.03515625,0.0
1676921971.75258,-36.62109375,-30.2734375,-21.484375,69.3359375,0.0
1676921971.757485,-40.0390625,-32.2265625,-27.34375,-3.41796875,0.0
1676921971.7623901,-50.29296875,-21.484375,-42.48046875,-44.43359375,0.0
1676921971.7672951,-46.38671875,-25.390625,-43.9453125,10.25390625,0.0
1676921971.7722,-22.94921875,-11.71875,-11.23046875,73.73046875,0.0
1676921971.7771053,-29.78515625,-26.85546875,1.46484375,27.83203125,0.0
1676921971.7820103,-47.8515625,-62.5,-20.5078125,-33.69140625,0.0
1676921971.7869153,-20.5078125,-30.76171875,-14.16015625,10.7421875,0.0
1676921971.7918205,-18.06640625,-11.71875,-1.953125,64.453125,0.0
1676921971.7967255,-30.2734375,-18.5546875,-0.9765625,36.62109375,0.0
1676921971.8016305,-37.59765625,-51.26953125,-15.625,-49.8046875,0.0
1676921971.8065357,-56.640625,-68.84765625,-36.1328125,-58.59375,0.0
1676921971.8114407,-50.78125,-26.3671875,-31.25,25.87890625,0.0
1676921971.8164387,-47.8515625,-9.765625,-26.85546875,21.484375,0.0
1676921971.8214366,-54.19921875,-29.296875,-28.3203125,-63.4765625,0.0
1676921971.8264346,-47.8515625,-42.48046875,-13.671875,-74.21875,0.0
1676921971.8314326,-42.96875,-28.3203125,-17.08984375,-2.44140625,0.0
1676921971.8364305,-36.62109375,-12.6953125,-25.87890625,19.53125,0.0
1676921971.8414283,-21.484375,-16.11328125,-7.32421875,-25.87890625,0.0
1676921971.8464262,-26.85546875,-22.4609375,-5.37109375,-84.9609375,0.0
1676921971.8514242,-43.9453125,-28.3203125,-19.53125,-47.8515625,0.0
1676921971.8564222,-55.17578125,-38.57421875,-17.578125,17.578125,0.0
1676921971.8614202,-44.43359375,-37.109375,-11.71875,-6.34765625,0.0
1676921971.8664181,-47.8515625,-25.87890625,-17.08984375,-81.54296875,0.0
1676921971.871416,-53.22265625,-46.38671875,-17.578125,-70.3125,0.0
1676921971.8739257,-45.41015625,-46.875,-14.6484375,19.53125,0.0
1676921971.8764353,-42.96875,-32.2265625,-1.953125,11.71875,0.0
1676921971.878945,-56.15234375,-48.828125,-5.859375,-80.078125,0.0
1676921971.8814547,-28.80859375,-33.69140625,-11.23046875,-59.5703125,0.0
1676921971.8839643,-28.3203125,-14.16015625,-10.25390625,28.3203125,0.0
1676921971.8864741,-47.8515625,-37.109375,-41.50390625,16.6015625,0.0
1676921971.8889837,-49.8046875,-54.6875,-54.19921875,-66.89453125,0.0
1676921971.8914933,-46.38671875,-34.1796875,-23.4375,-76.171875,0.0
1676921971.894003,-30.2734375,-35.64453125,-13.18359375,4.39453125,0.0
1676921971.8965125,-20.99609375,-19.53125,-5.859375,44.921875,0.0
1676921971.8990223,-24.4140625,-20.5078125,-7.32421875,-14.16015625,0.0
1676921971.901532,-17.578125,-39.55078125,-18.5546875,-62.01171875,0.0
1676921971.9052658,1.953125,-18.5546875,-0.9765625,24.4140625,0.0
1676921971.9089997,-25.87890625,-22.94921875,-10.7421875,46.875,0.0
1676921971.9127336,-41.50390625,-32.71484375,-35.64453125,-22.4609375,0.0
1676921971.9164677,-23.92578125,-22.4609375,-15.13671875,-69.3359375,0.0
1676921971.9202015,-0.9765625,-27.83203125,-5.859375,-30.2734375,0.0
1676921971.9239354,-19.53125,-62.01171875,-33.69140625,38.0859375,0.0
1676921971.9276693,-31.73828125,-29.78515625,-28.80859375,21.484375,0.0
1676921971.9314032,-16.6015625,1.46484375,1.953125,-41.9921875,0.0
1676921971.9351373,-2.9296875,4.8828125,11.23046875,-29.78515625,0.0
1676921971.9388711,-23.4375,-34.66796875,-24.90234375,41.9921875,0.0
1676921971.942605,-37.59765625,-62.01171875,-43.9453125,29.78515625,0.0
1676921971.946339,-27.83203125,-35.15625,-26.3671875,-33.203125,0.0
1676921971.950196,-16.11328125,-5.859375,-3.90625,-35.15625,0.0
1676921971.9540532,-20.5078125,-24.4140625,-10.25390625,29.296875,0.0
1676921971.95791,-26.3671875,-60.546875,-25.87890625,57.6171875,0.0
1676921971.9617672,-30.2734375,-40.0390625,-40.0390625,-0.48828125,0.0
1676921971.9656243,-23.92578125,-8.30078125,-33.203125,-54.6875,0.0
1676921971.9694815,-28.80859375,0.48828125,-32.2265625,-3.90625,0.0
1676921971.9733386,-33.203125,-7.32421875,-22.4609375,67.3828125,0.0
1676921971.9771957,-46.875,-40.0390625,-20.01953125,29.296875,0.0
1676921971.9810529,-28.80859375,-37.109375,-16.11328125,-49.8046875,0.0
1676921971.9849098,-28.3203125,-24.4140625,-12.20703125,-41.50390625,0.0
1676921971.988767,-41.9921875,-25.390625,-8.7890625,42.96875,0.0
1676921971.992624,-45.41015625,-48.33984375,-34.1796875,27.34375,0.0
1676921971.9962738,-56.15234375,-46.38671875,-46.38671875,-66.89453125,0.0
1676921971.9999235,-30.76171875,-1.953125,-20.01953125,-50.29296875,0.0
1676921972.0035732,-25.390625,-5.37109375,-27.34375,36.1328125,0.0
1676921972.007223,-68.84765625,-46.875,-43.9453125,29.296875,0.0
1676921972.0108726,-74.21875,-27.34375,-34.66796875,-35.64453125,0.0
1676921972.0145226,-30.76171875,-17.578125,-13.671875,-56.640625,0.0
1676921972.0181723,-23.4375,-45.41015625,-8.30078125,20.01953125,0.0
1676921972.021822,-58.59375,-41.50390625,-27.83203125,56.640625,0.0
1676921972.0254717,-62.98828125,-33.69140625,-32.2265625,-7.32421875,0.0
1676921972.0291214,-47.8515625,-23.92578125,-26.3671875,-55.6640625,0.0
1676921972.032771,-51.7578125,-20.5078125,-37.109375,-18.06640625,0.0
1676921972.0364208,-59.5703125,-47.36328125,-38.57421875,45.41015625,0.0
1676921972.0401647,-56.640625,-25.390625,-24.90234375,22.4609375,0.0
1676921972.0439088,-55.17578125,-9.765625,-10.7421875,-59.5703125,0.0
1676921972.0476527,-54.19921875,-37.59765625,-28.3203125,-54.19921875,0.0
1676921972.0513968,-61.5234375,-28.80859375,-25.87890625,43.9453125,0.0
1676921972.0551407,-49.8046875,-51.26953125,-11.71875,26.3671875,0.0
1676921972.0588846,-47.8515625,-52.24609375,-29.78515625,-48.33984375,0.0
1676921972.0626287,-53.7109375,-21.484375,-45.8984375,-52.734375,0.0
1676921972.0663726,-42.96875,-23.92578125,-41.50390625,10.25390625,0.0
1676921972.0701168,-26.85546875,-24.90234375,0.9765625,55.6640625,0.0
1676921972.0738606,-32.2265625,-16.11328125,10.7421875,-10.7421875,0.0
1676921972.0776048,-62.5,-16.11328125,-18.5546875,-62.98828125,0.0
1676921972.0813487,-58.59375,-21.484375,-33.69140625,-7.8125,0.0
1676921972.085113,-56.15234375,-46.875,-43.45703125,29.78515625,0.0
1676921972.0888777,-56.640625,-49.31640625,-31.73828125,-9.27734375,0.0
1676921972.0926423,-30.76171875,-19.04296875,-10.25390625,-55.6640625,0.0
1676921972.0964067,-30.2734375,-31.73828125,-26.3671875,-34.66796875,0.0
1676921972.100171,-55.6640625,-44.43359375,-41.015625,24.4140625,0.0
1676921972.1039357,-64.94140625,-24.4140625,-34.1796875,30.76171875,0.0
1676921972.1077003,-50.78125,-12.20703125,-37.109375,-43.45703125,0.0
1676921972.1114647,-44.43359375,-44.43359375,-43.45703125,-56.640625,0.0
1676921972.1152291,-44.921875,-46.875,-30.2734375,32.2265625,0.0
1676921972.1189938,-49.8046875,-28.80859375,-18.06640625,42.48046875,0.0
1676921972.1227584,-42.48046875,-16.6015625,-2.44140625,-19.04296875,0.0
1676921972.1265228,-23.4375,-4.8828125,9.765625,-33.69140625,0.0
1676921972.1315172,-20.99609375,-18.5546875,-6.8359375,42.96875,0.0
1676921972.1365116,-27.34375,-22.4609375,-24.4140625,73.73046875,0.0
1676921972.1415062,-22.94921875,6.8359375,-5.37109375,13.671875,0.0
1676921972.1465006,-18.06640625,14.16015625,3.90625,-30.2734375,0.0
1676921972.151495,-47.8515625,-24.90234375,-37.109375,-1.46484375,0.0
1676921972.1564894,-63.4765625,-43.45703125,-46.875,58.59375,0.0
1676921972.1614838,-59.5703125,-55.6640625,-16.6015625,22.4609375,0.0
1676921972.1664782,-50.29296875,-34.1796875,-9.765625,-53.7109375,0.0
1676921972.1714725,-21.484375,11.23046875,-21.97265625,-8.30078125,0.0
1676921972.1764672,-25.87890625,10.25390625,-3.90625,89.35546875,0.0
1676921972.1814616,-23.92578125,7.8125,13.671875,65.4296875,0.0
1676921972.186456,-39.0625,0.0,-9.765625,-31.25,0.0
1676921972.1902494,-62.01171875,-41.50390625,-36.1328125,-49.31640625,0.0
1676921972.1940432,-53.7109375,-54.19921875,-35.15625,33.203125,0.0
1676921972.1978369,-44.43359375,-40.0390625,-17.578125,50.29296875,0.0
1676921972.2016304,-51.7578125,-60.05859375,-19.53125,-29.78515625,0.0
1676921972.2054238,-46.38671875,-56.15234375,-14.6484375,-40.0390625,0.0
1676921972.2092175,-39.55078125,-18.06640625,-17.08984375,41.50390625,0.0
1676921972.2130113,-39.55078125,-8.7890625,-13.671875,74.70703125,0.0
1676921972.2168047,-42.48046875,-6.8359375,-7.32421875,11.23046875,0.0
1676921972.2205982,-42.96875,-5.859375,-18.5546875,-37.109375,0.0
1676921972.224392,-52.734375,-41.015625,-20.5078125,-0.9765625,0.0
1676921972.2281857,-67.87109375,-58.10546875,-11.23046875,44.921875,0.0
1676921972.2319791,-64.94140625,-72.265625,-14.16015625,11.23046875,0.0
1676921972.2357414,-53.7109375,-47.36328125,-25.390625,-62.5,0.0
1676921972.2395036,-55.6640625,-1.953125,-18.5546875,-32.71484375,0.0
1676921972.2432656,-31.25,0.0,-14.16015625,53.22265625,0.0
1676921972.2470279,-24.4140625,-25.87890625,-29.296875,30.76171875,0.0
1676921972.25079,-35.15625,-24.4140625,-20.01953125,-52.24609375,0.0
1676921972.2545524,-48.828125,-34.66796875,-20.99609375,-58.10546875,0.0
1676921972.2583146,-62.98828125,-42.96875,-30.76171875,20.99609375,0.0
1676921972.2620769,-59.5703125,-33.203125,-19.04296875,29.78515625,0.0
1676921972.265839,-55.17578125,-22.4609375,-25.87890625,-27.83203125,0.0
