timestamps,TP9,Fp1,Fp2,TP10,stim
1676924010.3460708,42.96875,192.87109375,178.7109375,132.32421875,0.0
1676924010.3498237,52.24609375,343.26171875,300.78125,108.3984375,0.0
1676924010.3535767,38.57421875,107.421875,138.18359375,139.6484375,0.0
1676924010.3573298,35.64453125,166.015625,188.96484375,166.9921875,0.0
1676924010.3611794,61.5234375,125.48828125,171.38671875,140.13671875,0.0
1676924010.3650286,52.734375,56.640625,95.703125,97.65625,0.0
1676924010.3688781,29.296875,-105.46875,-17.578125,117.1875,0.0
1676924010.3727276,32.71484375,-2.9296875,50.78125,150.390625,0.0
1676924010.376577,44.921875,263.18359375,226.07421875,124.0234375,0.0
1676924010.3804264,35.64453125,41.50390625,73.2421875,53.7109375,0.0
1676924010.384276,14.16015625,-483.88671875,-295.41015625,58.10546875,0.0
1676924010.3881252,10.7421875,-249.51171875,-132.32421875,97.65625,0.0
1676924010.3919747,37.59765625,335.9375,288.57421875,102.05078125,0.0
1676924010.3958242,56.640625,81.0546875,95.21484375,67.87109375,0.0
1676924010.3996735,58.10546875,-42.48046875,-24.90234375,70.3125,0.0
1676924010.403523,40.52734375,233.3984375,169.43359375,128.41796875,0.0
1676924010.4071708,45.41015625,300.78125,223.6328125,148.4375,0.0
1676924010.4108183,62.01171875,25.390625,17.08984375,125.0,0.0
1676924010.4144661,58.59375,-136.23046875,-96.19140625,119.140625,0.0
1676924010.4181137,52.734375,-64.94140625,-42.48046875,159.1796875,0.0
1676924010.4217615,44.43359375,84.47265625,69.82421875,189.453125,0.0
1676924010.4254093,46.38671875,-269.04296875,-166.9921875,193.84765625,0.0
1676924010.429057,48.828125,-858.88671875,-599.12109375,173.33984375,0.0
1676924010.4327047,53.7109375,-225.09765625,-160.64453125,180.6640625,0.0
1676924010.4363523,52.24609375,244.140625,190.4296875,244.62890625,0.0
1676924010.44,48.828125,18.06640625,34.66796875,240.234375,0.0
1676924010.4436476,57.6171875,67.3828125,49.31640625,175.78125,0.0
1676924010.4472954,71.77734375,282.71484375,214.35546875,191.89453125,0.0
1676924010.4523075,47.8515625,187.01171875,154.296875,246.09375,0.0
1676924010.4573197,31.25,27.34375,51.26953125,261.71875,0.0
1676924010.4623318,67.3828125,158.203125,171.38671875,209.47265625,0.0
1676924010.4673438,58.10546875,315.4296875,302.734375,182.6171875,0.0
1676924010.472356,7.32421875,181.640625,238.76953125,236.328125,0.0
1676924010.477368,-20.99609375,-200.1953125,-15.13671875,255.859375,0.0
1676924010.4823802,-3.41796875,-251.953125,-46.38671875,193.359375,0.0
1676924010.4873924,4.8828125,-14.16015625,138.18359375,150.87890625,0.0
1676924010.4924045,-7.8125,83.984375,246.58203125,183.10546875,0.0
1676924010.4974165,-40.0390625,-586.9140625,-205.078125,208.49609375,0.0
1676924010.5024288,-34.66796875,-404.78515625,-82.51953125,172.8515625,0.0
1676924010.5074408,-3.41796875,343.75,454.1015625,97.65625,0.0
1676924010.5111797,-20.5078125,103.02734375,319.82421875,121.58203125,0.0
1676924010.5149188,-32.71484375,-20.5078125,239.74609375,165.0390625,0.0
1676924010.5186577,-18.5546875,246.09375,411.1328125,125.48828125,0.0
1676924010.5223968,-7.8125,290.0390625,441.89453125,77.1484375,0.0
1676924010.5261357,-7.8125,44.921875,285.15625,89.84375,0.0
1676924010.5298748,-26.3671875,-269.04296875,72.265625,141.11328125,0.0
1676924010.5336137,-23.4375,-112.79296875,194.3359375,162.59765625,0.0
1676924010.5373526,8.30078125,253.90625,439.453125,111.328125,0.0
1676924010.5410917,16.11328125,-271.97265625,49.8046875,90.8203125,0.0
1676924010.5448306,0.48828125,-822.265625,-366.2109375,144.53125,0.0
1676924010.5485697,6.34765625,-62.5,152.83203125,144.53125,0.0
1676924010.5523086,22.94921875,285.64453125,427.734375,106.4453125,0.0
1676924010.5560575,24.90234375,16.6015625,229.98046875,64.94140625,0.0
1676924010.559806,18.5546875,92.28515625,264.16015625,90.8203125,0.0
1676924010.5635548,10.7421875,263.671875,391.6015625,137.20703125,0.0
1676924010.5673037,34.66796875,142.08984375,314.94140625,118.1640625,0.0
1676924010.5710526,44.43359375,-27.34375,177.24609375,62.01171875,0.0
1676924010.5748012,24.4140625,-164.55078125,52.24609375,65.4296875,0.0
1676924010.5785499,16.6015625,-118.65234375,93.75,111.328125,0.0
1676924010.5822988,45.8984375,57.6171875,252.9296875,103.515625,0.0
1676924010.5860476,58.10546875,-451.171875,-111.81640625,55.17578125,0.0
1676924010.5897963,57.12890625,-255.859375,-23.92578125,52.24609375,0.0
1676924010.593545,47.8515625,217.28515625,312.01171875,108.3984375,0.0
1676924010.5972939,46.875,-214.35546875,44.921875,110.3515625,0.0
1676924010.601046,83.984375,-223.6328125,26.85546875,67.87109375,0.0
1676924010.6047983,98.6328125,205.078125,310.05859375,50.29296875,0.0
1676924010.6085508,90.8203125,298.828125,392.08984375,75.1953125,0.0
1676924010.612303,80.078125,33.69140625,234.375,100.09765625,0.0
1676924010.6160553,95.21484375,-100.09765625,130.859375,75.68359375,0.0
1676924010.6198077,121.58203125,-59.5703125,143.5546875,46.875,0.0
1676924010.62356,116.69921875,-16.6015625,194.82421875,94.7265625,0.0
1676924010.6273122,102.5390625,-297.36328125,9.27734375,153.3203125,0.0
1676924010.6310644,119.62890625,-470.21484375,-124.0234375,133.7890625,0.0
1676924010.6348166,138.18359375,239.74609375,363.76953125,85.9375,0.0
