timestamps,TP9,Fp1,Fp2,TP10,stim
1676923734.2109432,528.3203125,-174.31640625,31.25,-59.08203125,0.0
1676923734.2159266,592.7734375,-188.96484375,41.50390625,-36.62109375,0.0
1676923734.2209098,593.26171875,-582.03125,-265.13671875,7.8125,0.0
1676923734.225893,534.66796875,-389.16015625,-129.39453125,-3.90625,0.0
1676923734.2284327,503.41796875,-42.96875,126.953125,-35.15625,0.0
1676923734.2309723,548.828125,-118.65234375,74.70703125,-41.50390625,0.0
1676923734.233512,622.55859375,-205.56640625,14.6484375,-25.390625,0.0
1676923734.2360516,613.28125,-74.21875,116.69921875,-11.71875,0.0
1676923734.2385912,550.78125,4.39453125,162.59765625,-26.85546875,0.0
1676923734.2411308,549.31640625,-349.12109375,-105.95703125,-28.3203125,0.0
1676923734.2436702,622.0703125,-509.765625,-196.2890625,-14.6484375,0.0
1676923734.2462099,646.484375,-147.4609375,76.66015625,-11.71875,0.0
1676923734.2487495,581.54296875,88.8671875,238.28125,-35.15625,0.0
1676923734.2512891,571.2890625,-99.12109375,93.26171875,-47.36328125,0.0
1676923734.2538288,610.3515625,-639.16015625,-326.171875,-34.1796875,0.0
1676923734.2563684,642.578125,-426.26953125,-154.296875,-15.625,0.0
1676923734.26019,614.74609375,-128.41796875,91.30859375,-6.8359375,0.0
1676923734.2640116,568.359375,-481.93359375,-190.91796875,-11.23046875,0.0
1676923734.2678332,604.00390625,-513.671875,-223.6328125,-3.41796875,0.0
1676923734.2716546,646.97265625,-46.38671875,122.55859375,0.48828125,0.0
1676923734.2754762,611.81640625,107.421875,244.140625,-9.765625,0.0
1676923734.2792978,545.41015625,-405.76171875,-140.13671875,-15.13671875,0.0
1676923734.2831194,547.36328125,-625.9765625,-324.21875,-35.15625,0.0
1676923734.286941,618.1640625,-94.23828125,76.171875,-40.0390625,0.0
1676923734.2907624,649.4140625,145.5078125,270.99609375,-23.92578125,0.0
1676923734.294584,581.0546875,-435.546875,-184.5703125,-32.2265625,0.0
1676923734.2984056,566.40625,-627.44140625,-343.75,-61.03515625,0.0
1676923734.3022273,662.109375,28.80859375,178.22265625,-66.89453125,0.0
1676923734.3083827,694.82421875,63.4765625,213.37890625,-39.55078125,0.0
1676923734.314538,620.60546875,-129.39453125,54.19921875,-56.15234375,0.0
1676923734.3206935,602.5390625,-85.9375,98.6328125,-68.359375,0.0
1676923734.326849,653.3203125,-149.4140625,47.36328125,-53.22265625,0.0
1676923734.3330045,719.7265625,-133.7890625,56.640625,-27.83203125,0.0
1676923734.33916,693.359375,-591.30859375,-323.73046875,-18.5546875,0.0
1676923734.3453152,627.9296875,-687.5,-419.43359375,-60.546875,0.0
1676923734.3514707,687.5,-23.92578125,122.55859375,-68.84765625,0.0
1676923734.3576262,753.90625,-88.8671875,80.56640625,-25.390625,0.0
1676923734.3637815,727.5390625,-409.66796875,-182.12890625,-26.3671875,0.0
1676923734.369937,670.8984375,-198.2421875,-49.8046875,-74.70703125,0.0
1676923734.3760924,692.87109375,47.8515625,130.37109375,-91.30859375,0.0
1676923734.3786044,728.02734375,-198.73046875,-44.921875,-63.96484375,0.0
1676923734.3811166,698.73046875,-296.38671875,-111.328125,-59.5703125,0.0
1676923734.3836286,658.203125,-78.61328125,35.64453125,-86.42578125,0.0
1676923734.3861408,668.45703125,20.01953125,97.65625,-99.609375,0.0
1676923734.3886528,715.8203125,-330.56640625,-157.71484375,-68.84765625,0.0
1676923734.3911648,728.02734375,-701.66015625,-426.7578125,-39.55078125,0.0
1676923734.393677,660.15625,-520.99609375,-274.90234375,-63.4765625,0.0
1676923734.396189,620.1171875,-345.703125,-145.5078125,-83.0078125,0.0
1676923734.3987012,659.66796875,-441.40625,-217.7734375,-72.265625,0.0
1676923734.4012132,695.3125,-358.88671875,-145.5078125,-46.875,0.0
1676923734.4037254,641.11328125,-69.82421875,75.68359375,-56.15234375,0.0
1676923734.4062374,564.453125,-9.27734375,144.53125,-106.93359375,0.0
