timestamps,TP9,Fp1,Fp2,TP10,stim
1676923132.5292444,143.5546875,-17.08984375,-340.33203125,-192.87109375,0.0
1676923132.5329862,601.5625,-40.52734375,-356.4453125,-373.53515625,0.0
1676923132.5367281,-222.16796875,-44.43359375,-458.49609375,70.3125,0.0
1676923132.54047,-834.9609375,-27.83203125,-333.49609375,297.36328125,0.0
1676923132.5467508,-77.1484375,-26.85546875,-363.76953125,-99.609375,0.0
1676923132.5530314,668.9453125,-34.1796875,-464.84375,-416.015625,0.0
1676923132.5593123,50.29296875,-40.52734375,-590.33203125,-55.17578125,0.0
1676923132.565593,-773.92578125,-11.71875,-408.69140625,302.734375,0.0
1676923132.571874,-302.24609375,-5.37109375,-235.83984375,12.20703125,0.0
1676923132.5781546,565.91796875,-25.87890625,-504.39453125,-385.25390625,0.0
1676923132.5844355,272.94921875,-21.484375,-857.91015625,-173.33984375,0.0
1676923132.5907164,-663.57421875,5.859375,-621.09375,258.7890625,0.0
1676923132.596997,-612.3046875,2.9296875,-152.34375,143.06640625,0.0
1676923132.603278,310.05859375,-36.62109375,-423.828125,-309.5703125,0.0
1676923132.6095586,459.47265625,-45.41015625,-645.5078125,-322.75390625,0.0
1676923132.6158395,-449.21875,-24.90234375,-310.546875,141.11328125,0.0
1676923132.6170619,-824.70703125,-30.2734375,-153.80859375,257.8125,0.0
1676923132.6182842,26.85546875,-41.9921875,-400.87890625,-173.828125,0.0
1676923132.6195064,574.21875,-37.59765625,-599.12109375,-376.46484375,0.0
1676923132.6207287,-188.96484375,-31.73828125,-479.00390625,61.03515625,0.0
1676923132.621951,-868.1640625,-22.4609375,-268.5546875,324.70703125,0.0
1676923132.6231732,-212.40234375,-32.2265625,-525.390625,-54.19921875,0.0
1676923132.6243956,569.3359375,-19.04296875,-738.28125,-399.4140625,0.0
1676923132.625618,78.125,2.44140625,-400.390625,-68.84765625,0.0
1676923132.6268404,-765.625,-14.16015625,-208.49609375,321.77734375,0.0
1676923132.6280627,-407.71484375,-19.04296875,-419.921875,91.30859375,0.0
1676923132.6292849,495.60546875,-14.6484375,-528.3203125,-334.9609375,0.0
1676923132.6305072,372.55859375,-18.5546875,-355.95703125,-199.70703125,0.0
1676923132.6355019,-526.85546875,-30.2734375,-209.9609375,253.41796875,0.0
1676923132.6404965,-610.3515625,-50.78125,-572.75390625,221.6796875,0.0
1676923132.6454911,284.66796875,-23.92578125,-838.37890625,-250.0,0.0
1676923132.6504858,594.7265625,4.39453125,-432.12890625,-395.01953125,0.0
1676923132.6554804,-229.00390625,-23.4375,-295.8984375,43.45703125,0.0
1676923132.660475,-679.6875,-22.94921875,-440.4296875,238.76953125,0.0
1676923132.6654696,142.08984375,-7.32421875,-554.19921875,-154.296875,0.0
1676923132.6704643,779.78515625,-4.8828125,-479.4921875,-406.25,0.0
1676923132.675459,73.2421875,-5.859375,-367.1875,-6.8359375,0.0
1676923132.6804535,-737.3046875,-20.01953125,-682.12890625,339.84375,0.0
1676923132.6854482,-224.609375,4.8828125,-616.2109375,21.484375,0.0
1676923132.6904428,552.734375,-7.8125,-278.3203125,-349.609375,0.0
1676923132.6941843,111.81640625,-32.71484375,-439.453125,-70.3125,0.0
1676923132.6979258,-775.87890625,-7.32421875,-371.09375,323.73046875,0.0
1676923132.7016673,-511.23046875,-2.9296875,-141.11328125,113.28125,0.0
1676923132.7054086,430.17578125,-10.7421875,-274.90234375,-340.8203125,0.0
1676923132.70915,429.19921875,-16.6015625,-536.62109375,-286.1328125,0.0
1676923132.7128916,-449.70703125,-21.97265625,-565.4296875,147.94921875,0.0
1676923132.716633,-611.81640625,-11.23046875,-331.54296875,154.296875,0.0
1676923132.7203746,285.15625,-9.27734375,-207.51953125,-293.9453125,0.0
1676923132.7241158,650.87890625,-37.109375,-656.25,-415.0390625,0.0
